,type,name,url,poster,description,review,IMDB,contentRating,genre,datePublished,keywords,duration,actor,director,creator,RottenTomatoes Audience Score,RottenTomatoes Tomato Meter
10,Movie,"Akazukin, tabi no tochu de shitai to deau",https://www.imdb.comhttps://www.imdb.com/title/tt15944018/,https://m.media-amazon.com/images/M/MV5BN2U1Mjc4NDgtNjM2OS00ODZiLTkxZDMtODIxN2NlMGMyMWRjXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_.jpg,"While at the royal ball with Cinderella, Little Red Riding Hood finds herself in the middle of a mystery. Can she solve the case before midnight strikes?","{'author': 'magnoliacream', 'dateCreated': '2023-09-16', 'inLanguage': 'English', 'heading': 'Cinderella with a twist', 'reviewBody': 'Little Red Riding Hood (Kanna Hashimoto), an adventurous and inquisitive girl, sets off on a journey to enrich her life. She meets a bedraggled girl who introduces herself as Cinderella (Yûko Araki). Little Red Riding Hood goes to the ball with her. She also helps authorities uncover a mystery or two.\n\nThose who think this is just another take on an oft-repeated tale, think again. The story is very daring, turning as beloved a fairytale as Cinderella on its head. I bet you would not expect what happens in the end. Question every scene and see if you can find clues along the way.\n\nI actually liked it. Mysteries and twists always entertain when they are plausible. And the story makes them so.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 7}}",2.6,TV-14,"['Adventure', 'Comedy', 'Crime']",2023-09-14,"fairy tale,little red riding hood,magic,cinderella character,little red riding hood character",PT1H47M,"[{'name': 'Kanna Hashimoto', 'url': 'https://www.imdb.com/name/nm4388136/'}, {'name': 'Yûko Araki', 'url': 'https://www.imdb.com/name/nm2831010/'}, {'name': 'Takanori Iwata', 'url': 'https://www.imdb.com/name/nm5404830/'}]","[{'name': 'Yûichi Fukuda', 'url': 'https://www.imdb.com/name/nm2279646/'}]","[{'name': 'Aito Aoyagi', 'url': 'https://www.imdb.com/name/nm13109057/'}, {'name': 'Yûichi Fukuda', 'url': 'https://www.imdb.com/name/nm2279646/'}, {'name': 'Tetsurô Kamata', 'url': 'https://www.imdb.com/name/nm5170666/'}]",4.65,4.85
11,Movie,Alkhallat+,https://www.imdb.comhttps://www.imdb.com/title/tt22497768/,https://m.media-amazon.com/images/M/MV5BY2UxOWEwYmEtNTI0MC00MmUyLWI3YTctYjExOGE4OTlmYWI3XkEyXkFqcGdeQXVyNDYwMTI1MjQ@._V1_.jpg,"He who has a trick in their bag, they shall use it. An anthology of social deception and trickery in four unlikely places.","{'author': 'maxmoied-08840', 'dateCreated': '2023-01-24', 'inLanguage': 'English', 'heading': 'Just Amazing', 'reviewBody': 'Another pearl from Telfaz production, love the return of Fahad Albuteri but wished to see more of him maybe next time , Sohib Qudus is funny as usual with Ismail but the most funny part is with Alshehari as usual wished to see Muied Alnofie with them in this project , Aldokahi was great but it could be better than this , the Females actors did well but nothing special also wished more of Ibrahim his role was very short maybe he could be more funnier than what was in movie another thing is long absence of Masheal Aljaser from Telfaz work since long time also Alkalthemi same thing away since long time overall worth to watch.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 8}}",3.4,13+,"['Comedy', 'Drama', 'Mystery']",2023-01-19,"satire,satirical,online,suspense thriller,suspense",PT1H58M,"[{'name': 'Fouz Abdullah', 'url': 'https://www.imdb.com/name/nm13705817/'}, {'name': 'Zyad Alamri', 'url': 'https://www.imdb.com/name/nm11385437/'}, {'name': 'Fahad Albutairi', 'url': 'https://www.imdb.com/name/nm5934339/'}]","[{'name': 'Fahad Alammari', 'url': 'https://www.imdb.com/name/nm8941712/'}, {'name': 'Ayman Samman', 'url': 'https://www.imdb.com/name/nm2942686/'}]","[{'name': 'Mohammed Algarawi', 'url': 'https://www.imdb.com/name/nm14193528/'}]",0.0,0.0
12,Movie,Amigos,https://www.imdb.comhttps://www.imdb.com/title/tt23490586/,https://m.media-amazon.com/images/M/MV5BYzE4NjU0MjYtYmM2YS00ZDQzLTk0OGEtMjc4ZWYyZTkxNDM1XkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_.jpg,0,"{'author': 'nivedt-90181', 'dateCreated': '2023-02-10', 'inLanguage': 'English', 'heading': 'Different concept movie', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 8}}",3.0,0,"['Action', 'Crime', 'Thriller']",2023-02-10,"entrepreneur,farce comedy,dark comedy,high concept comedy,caper crime",PT2H19M,"[{'name': 'Brahmaji', 'url': 'https://www.imdb.com/name/nm0103976/'}, {'name': 'Nithin Prasanna', 'url': 'https://www.imdb.com/name/nm10339315/'}, {'name': 'Nandamuri Kalyan Ram', 'url': 'https://www.imdb.com/name/nm2498217/'}]","[{'name': 'Rajendra Reddy', 'url': 'https://www.imdb.com/name/nm4205520/'}]","[{'name': 'Rajendra Reddy', 'url': 'https://www.imdb.com/name/nm4205520/'}]",4.65,3.8
13,Movie,Ant-Man and the Wasp: Quantumania,https://www.imdb.comhttps://www.imdb.com/title/tt10954600/,https://m.media-amazon.com/images/M/MV5BODZhNzlmOGItMWUyYS00Y2Q5LWFlNzMtM2I2NDFkM2ZkYmE1XkEyXkFqcGdeQXVyMTU5OTA4NTIz._V1_.jpg,"Scott Lang and Hope Van Dyne are dragged into the Quantum Realm, along with Hope&apos;s parents and Scott&apos;s daughter Cassie. Together they must find a way to escape, but what secrets is Hope&apos;s mother hiding? And who is the mysterious K...","{'author': 'tabuno', 'dateCreated': '2023-04-26', 'inLanguage': 'English', 'heading': 'Visually Mostly Stunnig With An Average Story', 'reviewBody': 'Visually quite stunning with delightful and creative designs, shapes, and forms while the storyline is less than original without much in the way of intellectual or emotional, ethical depth of other recent Marvel movies. Apparently this movie was focused on being acceptable to a broad audience range, including young people, Quantumania loses some of its sharp refreshing focus. The created living entities of the quantum universe are more anthropomorphic (human-based) perhaps to be more relatable to children does not reflect the diversity or original forms of life or new-life that would really make this film stellar. As even as special as the set designs and special effects make for a gorgeous setting, there is still room for more crisp, detailed and immersive design work. Some backgrounds end up being mere basic animation projections that do not come up to the level expected of contemporary Marvel productions. Yes, this movie provides an amazing backdrop or canvas and yet the substance and plot of the movie does not rise to the same level. What one ends up with is a movie with a lot of flash but less than satisfactory bite.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",3.05,SU,"['Action', 'Adventure', 'Comedy']",2023-02-15,"marvel cinematic universe,superhero,shrinking,ant,ant man character",PT2H4M,"[{'name': 'Paul Rudd', 'url': 'https://www.imdb.com/name/nm0748620/'}, {'name': 'Evangeline Lilly', 'url': 'https://www.imdb.com/name/nm1431940/'}, {'name': 'Michael Douglas', 'url': 'https://www.imdb.com/name/nm0000140/'}]","[{'name': 'Peyton Reed', 'url': 'https://www.imdb.com/name/nm0715636/'}]","[{'name': 'Jeff Loveness', 'url': 'https://www.imdb.com/name/nm3278218/'}, {'name': 'Stan Lee', 'url': 'https://www.imdb.com/name/nm0498278/'}, {'name': 'Larry Lieber', 'url': 'https://www.imdb.com/name/nm1293367/'}]",4.1,2.3
14,Movie,Anwar: The Untold Story,https://www.imdb.comhttps://www.imdb.com/title/tt27529166/,https://m.media-amazon.com/images/M/MV5BY2QxYTIwOTYtNjcwOS00NTc4LWE3Y2UtY2YwYTMzNDA0ZjJiXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_.jpg,"Based on the period in Malaysian Prime Minister Datuk Seri Anwar Ibrahim&apos;s life when he became Finance Minister from 1991 until he was fired from the Cabinet in 1998, which sparked a period of political uprising known as the Malay...","{'author': 'anasmollaro', 'dateCreated': '2023-07-06', 'inLanguage': 'English', 'heading': 'Very poor in the script, storyline, and plot.', 'reviewBody': 'I think Anwar: The Untold Story will be on the top 10 list of the worst Malaysian movies in 2023. I think the Indonesian producers and directors did not do their research very deeply about this political story. It looks Very weak in the script, storyline, and plot.\n\nThis movie has become even worse because the majority of the actors are Indonesian and only few are malaysian actor. After the first ten minutes, I couldn&apos;t stop laughing. All of them, from the minister to the police to Anwar&apos;s family&apos;s and supporters, are try hard to speak Bahasa Melayu, but the slang sounds Jawa. This is really hilarious. 🤣🤣🤣\n\nThis movie is not worthy of showing in cinemas; probably they should post it on TV or YouTube.\n\nFor me Anwar: The Untold Story , rating 1.5 out of 5. 👎👎👎', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 1}}",2.4,0,"['Biography', 'Drama', 'History']",2023-05-11,"based on real people,political drama,prime minister,1990s,year 1993",PT1H48M,"[{'name': 'Farid Kamil', 'url': 'https://www.imdb.com/name/nm1767178/'}, {'name': 'Hasnul Rahmat', 'url': 'https://www.imdb.com/name/nm1106162/'}, {'name': 'Acha Septriasa', 'url': 'https://www.imdb.com/name/nm2546262/'}]","[{'name': 'Viva Westi', 'url': 'https://www.imdb.com/name/nm0922781/'}]","[{'name': 'Viva Westi', 'url': 'https://www.imdb.com/name/nm0922781/'}]",4.2,4.85
15,Movie,Ardiente Paciencia,https://www.imdb.comhttps://www.imdb.com/title/tt15939090/,https://m.media-amazon.com/images/M/MV5BZWE2YjkxZTktNTc4NS00MzdiLThhMTctODcyNDUwZTRjNjE1XkEyXkFqcGdeQXVyMTI4NjE0MTU2._V1_.jpg,Mario is a young fisherman who dreams of becoming a poet. He gets a job as the postman to Pablo Neruda when the legendary writer moves there after being exiled from Chile.,"{'author': 'barrydayton', 'dateCreated': '2023-05-22', 'inLanguage': 'English', 'heading': 'Love in Isla Negra', 'reviewBody': 'A romantic Netflix film based on a book by Antonio Skármeta. It tells the story of Mario, a young postman who delivers mail to the famous local Chilean poet, Pablo Neruda, and falls in love with a waitress named Clarita. They are separated by her mother, who disapproves of their relationship, but they keep writing poems to each other. Mario is surprised to find out that Clarita is also knowledgeable about Neruda and catches him plagiarizing some of his verses. But they eventually make up and get married. The film has nice scenery of the Chilean coast, but it is somewhat simplistic and predictable.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 7}}",3.0,TV-14,"['Drama', 'Romance']",2022-12-07,"love,village,job,life,postman",PT1H36M,"[{'name': 'Amalia Kassai', 'url': 'https://www.imdb.com/name/nm8404408/'}, {'name': 'Giordano Rossi', 'url': 'https://www.imdb.com/name/nm6223065/'}, {'name': 'Andrew Bargsted', 'url': 'https://www.imdb.com/name/nm7422963/'}]","[{'name': 'Rodrigo Sepúlveda', 'url': 'https://www.imdb.com/name/nm0784723/'}]","[{'name': 'Guillermo Calderón', 'url': 'https://www.imdb.com/name/nm5979724/'}, {'name': 'Antonio Skármeta', 'url': 'https://www.imdb.com/name/nm0805073/'}]",0.0,0.0
16,Movie,Ask Taktikleri 2,https://www.imdb.comhttps://www.imdb.com/title/tt21308698/,https://m.media-amazon.com/images/M/MV5BZGE2NWI0OWMtY2MwZi00M2ExLWI3ZTEtMzRjYTJhOWI0OTI0XkEyXkFqcGdeQXVyMTIyMjI4OTkx._V1_.jpg,"Asli thinks marriage is a scam, and says so. But when her beau Kerem unexpectedly agrees, she goes to great lengths to manipulate him into proposing.","{'author': 'brose-12377', 'dateCreated': '2023-07-15', 'inLanguage': 'English', 'heading': 'Waste of Time', 'reviewBody': 'What a horrible show! Didn&apos;t think it could get worse than the first but it was an epic waste of time! So stupid and superficial with an overacting female lead who is a joke! The male lead was so handsome but wasted his talents on this show!\n\nVery predictable concept with the life of the lavish rich and famous and just plain disgusting.\n\nNetflix really stooped to an all time low with this one. This production was not the bottom of the barrel, it was under the barrel. The supporting cast was just as bad as the lead protagonists so there are no merits to watching this show.\n\nIf you think it will get better and continue watching until the end you will be terribly disappointed.\n\nNetflix you just dialed a big zero with this show and wasted your money, and mine, on this mindless production.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 1}}",2.45,TV-MA,"['Comedy', 'Romance']",2023-07-14,"quirky comedy,feel good romance",PT1H38M,"[{'name': 'Demet Özdemir', 'url': 'https://www.imdb.com/name/nm6122125/'}, {'name': 'Sükrü Özyildiz', 'url': 'https://www.imdb.com/name/nm4336593/'}, {'name': 'Atakan Çelik', 'url': 'https://www.imdb.com/name/nm10293352/'}]","[{'name': 'Recai Karagöz', 'url': 'https://www.imdb.com/name/nm9949168/'}]","[{'name': 'Pelin Karamehmetoglu', 'url': 'https://www.imdb.com/name/nm9353329/'}]",0.0,0.0
17,Movie,Astérix & Obélix: L'Empire du Milieu,https://www.imdb.comhttps://www.imdb.com/title/tt11210390/,https://m.media-amazon.com/images/M/MV5BY2YwMjdiOTgtNWU4My00ZmQwLThmZWQtZThiODNlNmY4OGIzXkEyXkFqcGdeQXVyMDYwNjc3OQ@@._V1_.jpg,"The only daughter of the Chinese emperor Han Xuandi, escapes from a strict prince and seeks help from the Gauls and the two brave warriors Asterix and Obelix.","{'author': 'kwnnaw_rockfever', 'dateCreated': '2023-02-12', 'inLanguage': 'English', 'heading': 'Not bad not great', 'reviewBody': 'Not sure why there is so much hate in other reviews to be honest.\n\nIt wasn&apos;t perfect or the funniest thing ever and it did go on a bit longer than needed with a lot of sequences that could be removed. I think some moments needed a bit extra time than what it was given. It cut back and forth in a bit weird way and didn&apos;t have a good flow\n\nThey did play around with the names as jokes which worked good mostly, Zlatan&apos;s cameo was funny for those who understood basic soccer. A bit of adult humor too and some parallels with modern technology.\n\nOverall it was a pretty good and relaxing movie to watch.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",2.55,13+,"['Adventure', 'Comedy', 'Family']",2023-04-28,"based on franco belgian comic book,based on comic book,asterix,live action adaptation,daughter",PT1H52M,"[{'name': 'Guillaume Canet', 'url': 'https://www.imdb.com/name/nm0133899/'}, {'name': 'Gilles Lellouche', 'url': 'https://www.imdb.com/name/nm0500976/'}, {'name': 'Vincent Cassel', 'url': 'https://www.imdb.com/name/nm0001993/'}]","[{'name': 'Guillaume Canet', 'url': 'https://www.imdb.com/name/nm0133899/'}]","[{'name': 'René Goscinny', 'url': 'https://www.imdb.com/name/nm0331453/'}, {'name': 'Albert Uderzo', 'url': 'https://www.imdb.com/name/nm0879853/'}, {'name': 'Guillaume Canet', 'url': 'https://www.imdb.com/name/nm0133899/'}]",2.1,2.0
18,Movie,Avant que les flammes ne s'éteignent,https://www.imdb.comhttps://www.imdb.com/title/tt25763646/,https://m.media-amazon.com/images/M/MV5BNWZjYmFmMzQtZTkyMS00M2Q4LTg2ZTItNTJjNmFhYjg1MmVkXkEyXkFqcGdeQXVyMTU5OTA4NTIz._V1_.jpg,"In the aftermath of a crime, the victim&apos;s sister fights to obtain a fair trial and justice for her brother.","{'author': None, 'dateCreated': None, 'inLanguage': None, 'heading': None, 'reviewBody': None, 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",3.45,0,"['Crime', 'Drama']",2023-11-08,0,PT1H38M,"[{'name': 'Camélia Jordana', 'url': 'https://www.imdb.com/name/nm3874127/'}, {'name': 'Sofiane Zermani', 'url': 'https://www.imdb.com/name/nm7108891/'}, {'name': 'Sofian Khammes', 'url': 'https://www.imdb.com/name/nm4473046/'}]","[{'name': 'Mehdi Fikri', 'url': 'https://www.imdb.com/name/nm11104874/'}]","[{'name': 'Mehdi Fikri', 'url': 'https://www.imdb.com/name/nm11104874/'}, {'name': 'Claude Le Pape', 'url': 'https://www.imdb.com/name/nm2681915/'}, {'name': 'Aude Thuries', 'url': 'https://www.imdb.com/name/nm8714794/'}]",3.55,4.45
19,Movie,Ballerina,https://www.imdb.comhttps://www.imdb.com/title/tt26350277/,https://m.media-amazon.com/images/M/MV5BODQ4MTk1NzMtODBmYi00MWI1LThiNWUtYTA0ZGE5ZDZkOTkxXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_.jpg,"Grieving the loss of a best friend she couldn&apos;t protect, an ex-bodyguard sets out to fulfill her dear friend&apos;s last wish: sweet revenge.","{'author': 'phd_travel', 'dateCreated': '2023-10-09', 'inLanguage': 'English', 'heading': 'Stylishly violent thriller with star quality leads', 'reviewBody': 'This is the action thriller of the year. It&apos;s been proven before that Korean action thrillers are well done from Man from Nowhere to No Mercy. In Ballerina there is a quick emotional involvement with the characters that grips and then lots of convincing original action. And the actors have star quality and charisma that keeps you watching. So it&apos;s an entertaining gripping watch that isn&apos;t too long. The violence is quite something even for jaded action fans. The fighting is brilliantly choreographed.\n\nA shout out to the leading cast members who really make this show. Terrific female lead Jeong Jeon Seo has an attitude and modern look that suits this type of movie perfectly. Kim Ji Hoon gives another convincing villain performance. He was great in Flower of Evil and he does it again here.\n\nLuc Besson fans will like this one. Though it is less comical than Besson movies.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 8}}",3.1,TV-MA,"['Action', 'Thriller']",2023-10-06,"revenge,bodyguard,fight,lost,best friend",PT1H32M,"[{'name': 'Jeon Jong-seo', 'url': 'https://www.imdb.com/name/nm9311474/'}, {'name': 'Kim Ji-hoon', 'url': 'https://www.imdb.com/name/nm3050595/'}, {'name': 'Park Yu-rim', 'url': 'https://www.imdb.com/name/nm12719478/'}]","[{'name': 'Chung-Hyun Lee', 'url': 'https://www.imdb.com/name/nm8066994/'}]","[{'name': 'Chung-Hyun Lee', 'url': 'https://www.imdb.com/name/nm8066994/'}]",3.6,5.0
20,Movie,Bank of Dave,https://www.imdb.comhttps://www.imdb.com/title/tt14308636/,https://m.media-amazon.com/images/M/MV5BNWFlNTM3YWEtMzhjOS00MjQyLTg2NzEtM2NlOTViMzMzYTUyXkEyXkFqcGdeQXVyMjE4NzUxNDA@._V1_.jpg,Based on the true-life experiences of Dave Fishwick; &apos;Bank of Dave&apos; tells the story of how a working class Burnley man and self-made millionaire fought to set up a community bank.,"{'author': 'clivejenner-35565', 'dateCreated': '2023-01-18', 'inLanguage': 'English', 'heading': 'A Joyful British Gem', 'reviewBody': 'I came across this one on Netflix, not having heard anything about it and was pleasantly surprised. It&apos;s the glorious, true story of the little man taking on the establishment. Self made Millionaire Dave Fishwick decides to start a bank in his home town of Burnley to help support local businesses,creating jobs and services for the community. In doing so he comes face to face with the banking establishment, who use all their dirty tricks to prevent him. In a way mirroring the sentiments of classics like It&apos;s a Wonderful Life, this film shows what can be achieved when people come together to take on the powers that be. An uplifting gem.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 8}}",3.5,PG-13,"['Biography', 'Comedy', 'Drama']",2023-01-16,"based on real people,character name as title,location in title,bank,business",PT1H47M,"[{'name': 'Joel Fry', 'url': 'https://www.imdb.com/name/nm2181128/'}, {'name': 'Phoebe Dynevor', 'url': 'https://www.imdb.com/name/nm3697443/'}, {'name': 'Rory Kinnear', 'url': 'https://www.imdb.com/name/nm1239499/'}]","[{'name': 'Chris Foggin', 'url': 'https://www.imdb.com/name/nm3043248/'}]","[{'name': 'Piers Ashworth', 'url': 'https://www.imdb.com/name/nm0039328/'}]",4.4,4.25
21,Movie,Banlieusards 2,https://www.imdb.comhttps://www.imdb.com/title/tt27045321/,https://m.media-amazon.com/images/M/MV5BNWJjYTBkMmQtOGY3MC00NjdmLWFjM2QtNGYwYzJkNTdiZWQ5XkEyXkFqcGdeQXVyMTUzOTczNzYx._V1_.jpg,"Struggling to overcome cycles of betrayal, revenge and violence, the Traoré brothers continue to fight for a brighter future in a seedy Paris suburb.","{'author': 'searchanddestroy-1', 'dateCreated': '2023-09-30', 'inLanguage': 'English', 'heading': 'Social picture destined to target audience', 'reviewBody': 'This movie is not a plot about gangstas, dealers, this is not LA HAINE nor LES MISERABLES, this is a pure social film destined at 99% to Black and Arab audiences living in French ghettos, suburbs. If you don&apos;t belong to these people, you won&apos;t necessarily appreciate it. The acting and directing are OK; the cast? Hmmm... When I see the BRI - SWAT - group leader looking like a ISIS cell boss, or a big gangsta chief, I nearly laugh.... I think this movie is totally ankward from the beginning, not on the meaning, but on the form. You can&apos;t take it seriously, especially if you have a little moviegoer experience, if you have seen thousands of films in your life. I preferd the first opus, back in 2020. Watch instead BOYS IN THE HOOD or MENACE II THE SOCIETY. Same kind of message but far far more powerful and, I am sure, with a lesser budget. I am dead sure there will be a third opus, another sequel. They should have made a series, it would have been far simpler.', 'reviewRating': {'worstRating': None, 'bestRating': None, 'ratingValue': None}}",2.5,TV-MA,"['Crime', 'Drama']",2023-09-27,"sequel,second part,number 2 in title,criminal,life",PT1H37M,"[{'name': 'Alex Bankier', 'url': 'https://www.imdb.com/name/nm7241922/'}, {'name': 'Dali Benssalah', 'url': 'https://www.imdb.com/name/nm8437705/'}, {'name': 'Mahamadou Coulibaly', 'url': 'https://www.imdb.com/name/nm3098656/'}]","[{'name': 'Leïla Sy', 'url': 'https://www.imdb.com/name/nm8604412/'}]","[{'name': 'Kery James', 'url': 'https://www.imdb.com/name/nm3575557/'}]",4.95,4.25
22,Movie,Bayi Ajaib,https://www.imdb.comhttps://www.imdb.com/title/tt23129678/,https://m.media-amazon.com/images/M/MV5BZmNhMmMzMzMtODVhOS00Mzk1LWJiOWEtZDhlOTc4OTE3MWMwXkEyXkFqcGdeQXVyNzY4NDQzNTg@._V1_.jpg,A newly rich and recently married man&apos;s comfortable life threatens to crumble when his infant child is possessed by an unholy spirit with a grudge.,"{'author': 'ttreakle', 'dateCreated': '2023-06-16', 'inLanguage': 'English', 'heading': 'Shocking and horrifying', 'reviewBody': 'Wow what a instant classic. This movie was excellent and filled with great jump scares and kills. My favorite being a bathroom scene. The story,direction and character&apos;s were great. The little devil child is played brilliantly and the special effects were on point. These are the types of movies we need in the horror genre. I love the way the movie ends!!!!!!! The more jump scares the better in my opinion. There&apos;s not much else to say except I highly recommend you check this movie out. It&apos;s one of the best of the year in the horror genre and in my top 5 horror movies so far this year.\n\nTimothy Treakle.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 10}}",2.55,17+,['Horror'],2023-01-19,"remake,ghost,baby,magic,dead",PT1H39M,"[{'name': 'Vino G. Bastian', 'url': 'https://www.imdb.com/name/nm2534580/'}, {'name': 'Adipati Dolken', 'url': 'https://www.imdb.com/name/nm3668024/'}, {'name': 'Desy Ratnasari', 'url': 'https://www.imdb.com/name/nm1173078/'}]","[{'name': 'Rako Prijanto', 'url': 'https://www.imdb.com/name/nm1266812/'}]","[{'name': 'Alim Sudio', 'url': 'https://www.imdb.com/name/nm3015321/'}]",0.0,0.0
23,Movie,Best of Stand-Up 2022,https://www.imdb.comhttps://www.imdb.com/title/tt25396646/,https://m.media-amazon.com/images/M/MV5BZWE0NTk4MjYtMGNkNi00ZGU1LWJiMDctYzQ0Y2RlN2NlMGQyXkEyXkFqcGdeQXVyNDk3MzMwMTI@._V1_.jpg,"Highlights from Netflix&apos;s 2022 stand-up specials, featuring Bill Burr, Ali Wong, Gabriel Iglesias, Trevor Noah, Taylor Tomlinson, Jo Koy, and others.","{'author': 'galanosle', 'dateCreated': '2023-01-06', 'inLanguage': 'English', 'heading': 'Not good', 'reviewBody': 'This was not what I wanted.\n\nIt was one joke from each comedian, but it felt like the took the worst jokes out of all the shows 😢.\n\nThe ones I actually found funny was Gabriel Iglesias&apos;s gyros joke, Ali Wong&apos;s joke and Nick Kroll&apos;s joke.\n\nAs I said the jokes chosen were not the best of the year like they say they are.\n\nThis type of movie is a good idea, but I don&apos;t feel like this is the correct way to do it.\n\nThe first movie I watched this new year, hope that the next ones are better.\n\nIt did make me want to watch a stand up show, but only so I can tell myself that stand up this year wasn&apos;t that bad.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 3}}",2.8,0,['Comedy'],2022-12-31,stand up comedy special,PT1H16M,"[{'name': 'Bill Burr', 'url': 'https://www.imdb.com/name/nm0122987/'}, {'name': 'Gabriel Iglesias', 'url': 'https://www.imdb.com/name/nm0407101/'}, {'name': 'Hasan Minhaj', 'url': 'https://www.imdb.com/name/nm3653778/'}]",[],[],0.0,0.0
24,Movie,Better Nate Than Ever,https://www.imdb.comhttps://www.imdb.com/title/tt14696284/,https://m.media-amazon.com/images/M/MV5BMDQxMDI5MWQtMTcxNi00ZWM0LTk0ZmMtMzY0YmE2NmYzZGMyXkEyXkFqcGdeQXVyOTQyNzMwMTE@._V1_.jpg,0,"{'author': 'Cinema-reviewer321', 'dateCreated': '2022-04-03', 'inLanguage': 'English', 'heading': 'Musical dreams', 'reviewBody': 'Better Nate Than Ever (2022) is based off of the book Better Nate Than Ever by Tim Federle, which I have not read but after watching the movie I am interested in reading the book.\n\nI liked Rueby Woods performance as Nate, he brought the enthusiastic and dedicated personality of someone who wants to get in a lead role in a musical. He also sang the songs well and the songs in the movie are nice to listen to.\n\nThe choreography and dance numbers are nice to look at, and I like that Nate goes all the way to New York for his audition. There is a fun song sequence with Nate in New York that I did enjoy and liked watching.\n\nThis is a simple, fun, and enjoyable movie that you can watch with your family or if you have kids then they will like it. Give this a watch if you have the time because I enjoyed the time, I spent with this.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 6}}",3.2,13+,"['Comedy', 'Drama', 'Family']",2022-04-01,"children,teenager,girl,friend,best friend",PT1H34M,"[{'name': 'Rueby Wood', 'url': 'https://www.imdb.com/name/nm12696816/'}, {'name': 'Joshua Bassett', 'url': 'https://www.imdb.com/name/nm7481311/'}, {'name': 'Aria Brooks', 'url': 'https://www.imdb.com/name/nm9098598/'}]","[{'name': 'Tim Federle', 'url': 'https://www.imdb.com/name/nm8758198/'}]","[{'name': 'Tim Federle', 'url': 'https://www.imdb.com/name/nm8758198/'}]",3.75,4.15
25,Movie,Big George Foreman,https://www.imdb.comhttps://www.imdb.com/title/tt12226632/,https://m.media-amazon.com/images/M/MV5BNWNlZTUxOTUtMzhmMi00MDg4LThmMTYtNjZhNmM2NDcxYjk1XkEyXkFqcGdeQXVyMTQzNTA5MzYz._V1_.jpg,"Fueled by an impoverished childhood, George Foreman channeled his anger into becoming an Olympic Gold medalist and World Heavyweight Champion, followed by a near-death experience that took him from the boxing ring to the pulpit.","{'author': 'Andrew426', 'dateCreated': '2023-04-30', 'inLanguage': 'English', 'heading': 'Almost great, but that third act really rushes things', 'reviewBody': 'Finally a biographical pic on one of the most inspirational boxers of the century! I&apos;d be lying if I wasn&apos;t hyped as hell to watch Big George, and for the most part it was exactly what I wanted!\n\nUnfortunately, the third act was when things started to get a bit iffy, following Foremans decade long hiatus from boxing. I don&apos;t expect the film to broadcast EVERY single one of Foremans fights, but they really rushed his comeback. The training was all fine, but the Holyfield and Moorer fights were really downplayed, to the point that they used stock footage for Holyfield v Foreman. And then suddenly we are dropped into the Moorer fight with perhaps little to no buildup whatsoever. And then the film just kind of ends all of a sudden. The pacing took an absolute nosedive.\n\nOn a side note, the Jamaican accent that Foreman&apos;s wife uses was shockingly bad and killed any seriousness in a scene with her in it.\n\nBeyond those issues, and perhaps a bit of an intrusive soundtrack at times, this is as good of a George Foreman biopic as you could ask for.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 7}}",3.3,PG-13,"['Biography', 'Drama', 'Sport']",2023-04-28,"boxing,based on real people,mexico city 1968 summer olympics,olympic games,champion",PT2H9M,"[{'name': 'Khris Davis', 'url': 'https://www.imdb.com/name/nm7800057/'}, {'name': 'Jasmine Mathews', 'url': 'https://www.imdb.com/name/nm8567129/'}, {'name': 'Sullivan Jones', 'url': 'https://www.imdb.com/name/nm3209677/'}]","[{'name': 'George Tillman Jr.', 'url': 'https://www.imdb.com/name/nm0863387/'}]","[{'name': 'Frank Baldwin', 'url': 'https://www.imdb.com/name/nm2737558/'}, {'name': 'George Tillman Jr.', 'url': 'https://www.imdb.com/name/nm0863387/'}, {'name': 'Dan Gordon', 'url': 'https://www.imdb.com/name/nm0330108/'}]",4.8,2.05
